testID,pathCompletion,distanceToHuman1,distanceToStaticHumans,Unnamed: 4
MODELFILE16_Test_073_08_07_2025_17_53_01,0.9986206896346193,1.075843715335702,3.5194202466577797,
MODELFILE16_Test_077_08_07_2025_17_53_01,0.6675862016349003,0.6382094678056243,4.0,
MODELFILE16_Test_078_08_07_2025_17_53_01,0.9972413792692382,9.911201324623498,0.6408398229930508,
MODELFILE16_Test_083_08_07_2025_17_53_01,0.9986206896346193,10.0,0.7075899843116273,
MODELFILE16_Test_088_08_07_2025_17_53_01,0.7089655119797279,2.144231511024846,2.1265091358860437,
MODELFILE16_Test_108_08_07_2025_18_57_53,0.8206896551724138,9.311221841072788,2.0309029939135703,
MODELFILE16_Test_109_08_07_2025_18_57_53,0.523528316103179,2.135422259650549,4.0,
MODELFILE16_Test_116_08_07_2025_18_57_53,0.9972413792692382,8.994479778973911,0.6676091434375551,
MODELFILE16_Test_127_08_07_2025_18_57_53,0.9972413792692382,9.910815331548363,0.4419541914863991,
MODELFILE17_Test_012_08_07_2025_20_10_37,0.7393103500892376,9.311140717626722,1.896364232514154,
MODELFILE17_Test_019_08_07_2025_20_10_37,0.9972413792692382,1.0718801842644003,3.4973790720986586,
MODELFILE17_Test_020_08_07_2025_20_10_37,0.9986206896346193,4.201532431505598,2.08645834304014,
MODELFILE17_Test_034_08_07_2025_21_19_19,0.9986206896346193,9.311240335231265,3.5831508437384554,
MODELFILE17_Test_036_08_07_2025_21_19_19,0.7089655119797279,8.711344730415542,2.704399189262298,
MODELFILE17_Test_041_08_07_2025_21_19_19,0.7089655119797279,9.311111927842648,2.202332179485731,
MODELFILE17_Test_042_08_07_2025_21_19_19,0.7103448275862069,9.31102968324554,2.710613134584985,
MODELFILE17_Test_045_08_07_2025_21_19_19,0.7103448275862069,8.711408152161376,2.7424240036923684,
MODELFILE17_Test_054_08_07_2025_21_19_19,0.8206896551724138,8.711313151811128,2.141189136523988,
MODELFILE17_Test_064_08_07_2025_21_19_19,0.7089655119797279,10.0,2.769214554995029,
MODELFILE17_Test_074_08_07_2025_22_28_41,0.9972413792692382,8.71131214859193,1.4612135596854214,
MODELFILE17_Test_075_08_07_2025_22_28_41,0.5862068965517242,0.3263860454327576,4.0,
MODELFILE17_Test_079_08_07_2025_22_28_41,0.7103448275862069,9.311218046958569,2.7371008895269644,
MODELFILE17_Test_090_08_07_2025_22_28_41,0.8220689576247643,10.0,2.1141240684442137,
MODELFILE17_Test_103_08_07_2025_23_34_03,0.9986206896346193,1.3462967518107751,3.464246778671249,
MODELFILE17_Test_120_08_07_2025_23_34_03,0.7103448275862069,9.31147237992873,2.1312522072049638,
