testID,paramMagnitudes,objectFinalPositionError,
MODELFILE07_Test_071_30_04_2025_11_43_19,3.3423820625001928,0.09084435733224083,
MODELFILE07_Test_072_30_04_2025_11_43_19,7.184767666911827,0.5707013796226496,
MODELFILE07_Test_073_30_04_2025_11_43_19,2.5086668172238937,0.45059009789274124,
MODELFILE07_Test_074_30_04_2025_11_43_19,5.210594593322998,0.1687917438524953,
MODELFILE07_Test_075_30_04_2025_11_43_19,4.799604460470732,0.42724998008450815,
MODELFILE07_Test_076_30_04_2025_11_43_19,5.596647108890921,0.3534841629888681,
MODELFILE07_Test_077_30_04_2025_11_43_19,3.640622366003313,0.6600341978761618,
MODELFILE07_Test_078_30_04_2025_11_43_19,4.849036038124773,0.5169251076677581,
MODELFILE07_Test_079_30_04_2025_11_43_19,3.2278190239753424,0.03476237958932594,
MODELFILE07_Test_080_30_04_2025_11_43_19,1.9446451052191902,0.28765827297585145,
MODELFILE07_Test_081_30_04_2025_12_01_52,3.9736641613735415,0.13816323187353732,
MODELFILE07_Test_082_30_04_2025_12_01_52,2.6213061120951813,0.4667863196359209,
MODELFILE07_Test_083_30_04_2025_12_01_52,2.7225889446077964,0.4391361736674807,
MODELFILE07_Test_085_30_04_2025_12_01_52,2.417446613533989,0.4396391452375229,
MODELFILE07_Test_086_30_04_2025_12_01_52,3.9362917718625905,0.3009327527417029,
MODELFILE07_Test_087_30_04_2025_12_01_52,2.528770747267444,0.44440810774635353,
MODELFILE07_Test_088_30_04_2025_12_01_52,2.7741746287005062,0.30835239735576164,
MODELFILE07_Test_089_30_04_2025_12_01_52,4.765638721004845,0.2464440675816658,
MODELFILE07_Test_090_30_04_2025_12_01_52,5.272515857443884,0.22620555010754365,
MODELFILE07_Test_091_30_04_2025_12_01_52,5.163932495401685,0.3365508371856615,
MODELFILE07_Test_092_30_04_2025_12_01_52,3.376475555440454,0.23585991060620956,
MODELFILE07_Test_093_30_04_2025_12_01_52,3.9081324564265594,0.4958322135498541,
MODELFILE07_Test_094_30_04_2025_12_01_52,2.417446613533989,0.4367329208425604,
MODELFILE07_Test_095_30_04_2025_12_01_52,2.211616262588161,0.35012390679441324,
MODELFILE07_Test_096_30_04_2025_12_01_52,2.6038588341826303,0.3940282910907836,
MODELFILE07_Test_097_30_04_2025_12_20_25,4.106361744135939,0.4950962366133805,
MODELFILE07_Test_098_30_04_2025_12_20_25,3.9598035338225874,0.4028959737601988,
MODELFILE07_Test_099_30_04_2025_12_20_25,2.8965212140486116,0.2260651363190198,
MODELFILE07_Test_100_30_04_2025_12_20_25,4.8448092407622205,0.3570566703616779,
MODELFILE07_Test_101_30_04_2025_12_20_25,2.528770747267444,0.4427349965704932,
MODELFILE07_Test_102_30_04_2025_12_20_25,4.26335817125317,0.2710584716836332,
MODELFILE07_Test_103_30_04_2025_12_20_25,2.6213061120951813,0.4667891365179645,
MODELFILE07_Test_104_30_04_2025_12_20_25,3.4081702890545205,0.22497564007416895,
MODELFILE07_Test_105_30_04_2025_12_20_25,1.9446451052191902,0.2876596160964659,
MODELFILE07_Test_106_30_04_2025_12_20_25,1.8415830116132028,0.31718384046092113,
MODELFILE07_Test_107_30_04_2025_12_20_25,3.446149800837452,0.24841161135687972,
MODELFILE07_Test_108_30_04_2025_12_20_25,2.417446613533989,0.43688182305141254,
MODELFILE07_Test_109_30_04_2025_12_20_25,4.0206311790915406,0.26717714059935227,
MODELFILE07_Test_110_30_04_2025_12_20_25,1.9446451052191902,0.2935911353900582,
MODELFILE07_Test_111_30_04_2025_12_20_25,2.9912179706838438,0.3485122438860789,
MODELFILE07_Test_112_30_04_2025_12_20_25,7.184767666911827,0.15235432329365278,
MODELFILE07_Test_115_30_04_2025_12_38_59,4.777863201624774,0.4610173524925821,
MODELFILE07_Test_116_30_04_2025_12_38_59,3.996977999196898,0.5815491100453541,
MODELFILE07_Test_117_30_04_2025_12_38_59,5.416777893288483,0.23022800896914705,
MODELFILE07_Test_118_30_04_2025_12_38_59,7.184767666911827,0.7805824863710521,
MODELFILE07_Test_120_30_04_2025_12_38_59,7.659655662019828,0.12162408293246293,
MODELFILE07_Test_121_30_04_2025_12_38_59,2.211616262588161,0.3501467625909676,
MODELFILE07_Test_122_30_04_2025_12_38_59,2.037030349555304,0.20865810684191072,
MODELFILE07_Test_123_30_04_2025_12_38_59,3.9295358684535193,0.3299676584686086,
MODELFILE07_Test_124_30_04_2025_12_38_59,3.676495076048957,0.3921891278952137,
MODELFILE07_Test_125_30_04_2025_12_38_59,3.7557135970088944,0.14419092383240908,
MODELFILE07_Test_126_30_04_2025_12_38_59,4.000577218535426,0.2868133481713609,
MODELFILE08_Test_001_01_05_2025_02_30_41,3.8031663337593042,0.4250007026210599,
MODELFILE08_Test_002_01_05_2025_02_30_41,4.684172581586973,0.22385970817474737,
MODELFILE08_Test_003_01_05_2025_02_30_41,4.565443308683489,0.20635526923978237,
MODELFILE08_Test_004_01_05_2025_02_30_41,4.297394082500102,0.16012880178906927,
MODELFILE08_Test_005_01_05_2025_02_30_41,4.107609449011797,0.19950333771592446,
MODELFILE08_Test_006_01_05_2025_02_30_41,3.458456913821022,0.19760343332173982,
MODELFILE08_Test_008_01_05_2025_02_30_41,4.705888524053109,0.07139366020709327,
MODELFILE08_Test_009_01_05_2025_02_30_41,8.709318323801861,0.2321530578993388,
MODELFILE08_Test_010_01_05_2025_02_30_41,4.901316404192993,0.07140791180965127,
MODELFILE08_Test_011_01_05_2025_02_30_41,5.605428813849077,0.37249184285769477,
MODELFILE08_Test_013_01_05_2025_02_30_41,4.35768079947038,0.36171914148031226,
MODELFILE08_Test_016_01_05_2025_02_30_41,4.857284039382144,0.04228943624599019,
MODELFILE08_Test_017_01_05_2025_02_49_32,4.311457415348192,0.4510350766053278,
MODELFILE08_Test_018_01_05_2025_02_49_32,3.642569140162991,0.22376901131267593,
MODELFILE08_Test_019_01_05_2025_02_49_32,4.003160594361348,0.22005271056028267,
MODELFILE08_Test_020_01_05_2025_02_49_32,4.565443308683489,0.20573361589924377,
MODELFILE08_Test_021_01_05_2025_02_49_32,6.0257822293327745,0.24524462842206596,
MODELFILE08_Test_022_01_05_2025_02_49_32,6.293050982906692,0.2914179124839134,
MODELFILE08_Test_023_01_05_2025_02_49_32,4.565443308683489,0.2037088455292862,
MODELFILE08_Test_024_01_05_2025_02_49_32,6.109280474469907,0.14308101946218493,
MODELFILE08_Test_025_01_05_2025_02_49_32,3.458456913821022,0.20146188111178487,
MODELFILE08_Test_026_01_05_2025_02_49_32,2.798138284863083,0.290575516989675,
MODELFILE08_Test_027_01_05_2025_02_49_32,4.857284039382144,0.044400862971714666,
MODELFILE08_Test_028_01_05_2025_02_49_32,3.962310252017614,0.30569890065992644,
MODELFILE08_Test_029_01_05_2025_02_49_32,4.565443308683489,0.20411810408321576,
MODELFILE08_Test_030_01_05_2025_02_49_32,5.730100077183515,0.10009433091732188,
MODELFILE08_Test_031_01_05_2025_02_49_32,5.780678699841901,0.4367342216736945,
MODELFILE08_Test_032_01_05_2025_02_49_32,4.959403602997748,0.22160001416288416,
MODELFILE08_Test_033_01_05_2025_03_08_04,3.458456913821022,0.19756716291354923,
MODELFILE08_Test_034_01_05_2025_03_08_04,3.962310252017614,0.3049321033542044,
MODELFILE08_Test_037_01_05_2025_03_08_04,3.831405949588296,0.42780430459774893,
MODELFILE08_Test_038_01_05_2025_03_08_04,3.8031663337593042,0.4248299649210567,
MODELFILE08_Test_039_01_05_2025_03_08_04,4.311457415348192,0.45102385777974413,
MODELFILE08_Test_040_01_05_2025_03_08_04,6.0257822293327745,0.24941503504559914,
MODELFILE08_Test_041_01_05_2025_03_08_04,3.836057607290479,0.2697542007023301,
MODELFILE08_Test_043_01_05_2025_03_08_04,3.458456913821022,0.19829436878684054,
MODELFILE08_Test_044_01_05_2025_03_08_04,4.38559312542216,0.37026381444334894,
MODELFILE08_Test_045_01_05_2025_03_08_04,8.218028209152887,0.15213048866683265,
MODELFILE08_Test_046_01_05_2025_03_08_04,3.875935997519845,0.36740698650637216,
MODELFILE08_Test_047_01_05_2025_03_08_04,4.368189894627886,0.38522613886610463,
MODELFILE08_Test_048_01_05_2025_03_08_04,4.12030461361276,0.46685762193062647,
MODELFILE08_Test_049_01_05_2025_03_25_56,3.4260919220999635,0.3314898996551241,
MODELFILE08_Test_050_01_05_2025_03_25_56,3.762197993596976,0.3442025932817058,
MODELFILE08_Test_052_01_05_2025_03_25_56,4.5262602456409065,0.42728022991912085,
MODELFILE08_Test_053_01_05_2025_03_25_56,5.689900783164381,0.18744961863463416,
MODELFILE08_Test_054_01_05_2025_03_25_56,3.967350630107845,0.4048821354470301,
MODELFILE08_Test_056_01_05_2025_03_25_56,3.4253472178295663,0.419606144450692,
MODELFILE08_Test_057_01_05_2025_03_25_56,5.358470685612236,0.08299492185154092,
MODELFILE08_Test_058_01_05_2025_03_25_56,2.5368445993494824,0.4326049280616432,
MODELFILE08_Test_059_01_05_2025_03_25_56,5.167647560173361,0.3781192567725686,
MODELFILE08_Test_060_01_05_2025_03_25_56,4.148633580759999,0.27883014594585254,
MODELFILE08_Test_061_01_05_2025_03_25_56,4.769893793228086,0.22377380047387213,
MODELFILE08_Test_062_01_05_2025_03_25_56,2.767160028414864,0.40353533091349525,
MODELFILE08_Test_063_01_05_2025_03_25_56,3.852641722521755,0.45955276979008935,
MODELFILE08_Test_064_01_05_2025_03_25_56,4.12030461361276,0.4668517452305475,
MODELFILE08_Test_066_01_05_2025_03_44_28,3.9646957226085924,0.47429492553807134,
MODELFILE08_Test_068_01_05_2025_03_44_28,3.3893636790224715,0.2007101388705044,
MODELFILE08_Test_069_01_05_2025_03_44_28,3.831405949588296,0.42797299954574786,
MODELFILE08_Test_070_01_05_2025_03_44_28,3.567680178058515,0.23277968247369468,
MODELFILE08_Test_071_01_05_2025_03_44_28,3.4260919220999635,0.33028002088956343,
MODELFILE08_Test_073_01_05_2025_03_44_28,3.120006014599156,0.4431932112019192,
MODELFILE08_Test_074_01_05_2025_03_44_28,4.311457415348192,0.4514860447362905,
MODELFILE08_Test_075_01_05_2025_03_44_28,5.141090411594001,0.39756232152636345,
MODELFILE08_Test_077_01_05_2025_03_44_28,4.224166370055783,0.4539269078809084,
MODELFILE08_Test_078_01_05_2025_03_44_28,4.12030461361276,0.4668441131473178,
MODELFILE08_Test_079_01_05_2025_03_44_28,4.4279772826835,0.3036610832985388,
MODELFILE08_Test_080_01_05_2025_03_44_28,4.3371027085148945,0.39055380283459257,
MODELFILE08_Test_081_01_05_2025_04_01_41,2.5368445993494824,0.43140109220547174,
MODELFILE08_Test_082_01_05_2025_04_01_41,2.5368445993494824,0.4307548902740063,
MODELFILE08_Test_083_01_05_2025_04_01_41,3.852641722521755,0.4595588915361309,
MODELFILE08_Test_084_01_05_2025_04_01_41,3.852641722521755,0.4592505597064312,
MODELFILE08_Test_085_01_05_2025_04_01_41,4.288967738727239,0.3398122237081794,
MODELFILE08_Test_086_01_05_2025_04_01_41,4.78806977324575,0.2417865547306119,
MODELFILE08_Test_087_01_05_2025_04_01_41,4.817338065230286,0.25010604648256685,
MODELFILE08_Test_088_01_05_2025_04_01_41,3.831405949588296,0.4278591244294052,
MODELFILE08_Test_089_01_05_2025_04_01_41,4.751518113774144,0.4482882382076538,
MODELFILE08_Test_090_01_05_2025_04_01_41,3.7684276852284073,0.48006413323981584,
MODELFILE08_Test_091_01_05_2025_04_01_41,4.190970320005184,0.43291915079354315,
MODELFILE08_Test_092_01_05_2025_04_01_41,3.4555896863468445,0.4426978503232086,
MODELFILE08_Test_093_01_05_2025_04_01_41,2.7862248577523725,0.4845065120455071,
MODELFILE08_Test_094_01_05_2025_04_01_41,3.762197993596976,0.3435962386583094,
MODELFILE08_Test_095_01_05_2025_04_01_41,2.1187511920423128,0.41832574315408627,
MODELFILE08_Test_096_01_05_2025_04_01_41,4.0201576677518815,0.26952507909945483,
MODELFILE08_Test_097_01_05_2025_04_20_24,3.609169515053478,0.017740067305534686,
MODELFILE08_Test_098_01_05_2025_04_20_24,3.351447857426355,0.4516535989080203,
MODELFILE08_Test_099_01_05_2025_04_20_24,3.4253472178295663,0.41939376701648806,
MODELFILE08_Test_100_01_05_2025_04_20_24,2.5368445993494824,0.4304048898404131,
MODELFILE08_Test_101_01_05_2025_04_20_24,2.1187511920423128,0.41827075810253866,
MODELFILE08_Test_102_01_05_2025_04_20_24,2.5368445993494824,0.4308422005967941,
MODELFILE08_Test_103_01_05_2025_04_20_24,5.117839360486121,0.2893606215394544,
MODELFILE08_Test_104_01_05_2025_04_20_24,3.167373889180689,0.3292741983426056,
MODELFILE08_Test_105_01_05_2025_04_20_24,4.849562786187737,0.42803815604647505,
MODELFILE08_Test_106_01_05_2025_04_20_24,3.7684276852284073,0.4800658056578292,
MODELFILE08_Test_107_01_05_2025_04_20_24,2.4130046693410896,0.3644854008895602,
MODELFILE08_Test_108_01_05_2025_04_20_24,4.00367059606254,0.4007441961057042,
MODELFILE08_Test_109_01_05_2025_04_20_24,2.5368445993494824,0.4324599526501787,
MODELFILE08_Test_110_01_05_2025_04_20_24,4.124665168418996,0.22810237344809878,
MODELFILE08_Test_111_01_05_2025_04_20_24,2.21236750636446,0.4411469168766612,
MODELFILE08_Test_112_01_05_2025_04_20_24,4.232271316048152,0.3144516306182629,
MODELFILE08_Test_116_01_05_2025_04_38_58,2.8108756251701594,0.3686170173075586,
MODELFILE08_Test_117_01_05_2025_04_38_58,1.7273734722104055,0.2012281833572719,
MODELFILE08_Test_118_01_05_2025_04_38_58,3.6307459789681404,0.4848738296905846,
MODELFILE08_Test_119_01_05_2025_04_38_58,2.21236750636446,0.4428495321259384,
MODELFILE08_Test_121_01_05_2025_04_38_58,3.2023857373957694,0.28102204384663565,
MODELFILE08_Test_122_01_05_2025_04_38_58,2.7862248577523725,0.48454218995674836,
MODELFILE08_Test_123_01_05_2025_04_38_58,4.76494167249567,0.20797758420750778,
MODELFILE08_Test_125_01_05_2025_04_38_58,3.351447857426355,0.4520993918296241,
MODELFILE08_Test_126_01_05_2025_04_38_58,3.8300094728231735,0.16145316142609953,
MODELFILE08_Test_127_01_05_2025_04_38_58,4.12030461361276,0.4668620511574268,
MODELFILE08_Test_128_01_05_2025_04_38_58,4.764103135393752,0.13522159936369887,
MODELFILE09_Test_001_01_05_2025_12_41_07,4.948326957073768,0.7961781967058067,
MODELFILE09_Test_002_01_05_2025_12_41_07,5.9808471246251,0.22892050560854824,
MODELFILE09_Test_003_01_05_2025_12_41_07,4.427600006946385,0.3606982397553658,
MODELFILE09_Test_004_01_05_2025_12_41_07,4.707415245769849,0.43750390196239036,
MODELFILE09_Test_005_01_05_2025_12_41_07,6.23902173906247,0.3249786905896163,
MODELFILE09_Test_006_01_05_2025_12_41_07,6.2242666852360236,0.23141117251960044,
MODELFILE09_Test_008_01_05_2025_12_41_07,5.069411145650848,0.12647765881988574,
MODELFILE09_Test_009_01_05_2025_12_41_07,6.200281841060268,0.2813003446425523,
MODELFILE09_Test_010_01_05_2025_12_41_07,7.361894440900001,0.277225111163798,
MODELFILE09_Test_011_01_05_2025_12_41_07,4.68989463667271,0.3707715457324448,
MODELFILE09_Test_012_01_05_2025_12_41_07,3.8314931606698783,0.13118315954937226,
MODELFILE09_Test_013_01_05_2025_12_41_07,4.855276945287713,0.09670953442755231,
MODELFILE09_Test_014_01_05_2025_12_41_07,2.167553288823912,0.2883875626451614,
MODELFILE09_Test_015_01_05_2025_12_41_07,3.353347383179032,0.09022554651199247,
MODELFILE09_Test_016_01_05_2025_12_41_07,1.9874465494015316,0.14372184077683522,
MODELFILE09_Test_018_01_05_2025_12_58_59,4.878581110891123,0.21560058547566407,
MODELFILE09_Test_019_01_05_2025_12_58_59,4.039956251350592,0.16289800345096062,
MODELFILE09_Test_020_01_05_2025_12_58_59,5.356044828661428,0.4730390970859543,
MODELFILE09_Test_022_01_05_2025_12_58_59,4.830315397242367,0.33978527137407355,
MODELFILE09_Test_023_01_05_2025_12_58_59,3.026198925069899,0.4284061652127979,
MODELFILE09_Test_024_01_05_2025_12_58_59,3.523313300943853,0.2428507868513066,
MODELFILE09_Test_025_01_05_2025_12_58_59,2.9177256731695156,0.15102521008179406,
MODELFILE09_Test_026_01_05_2025_12_58_59,3.2817087355343646,0.4329664873316916,
MODELFILE09_Test_029_01_05_2025_12_58_59,4.320529797271023,0.3635104699030764,
MODELFILE09_Test_030_01_05_2025_12_58_59,6.723288651898014,0.3979137513838852,
MODELFILE09_Test_031_01_05_2025_12_58_59,4.427600006946385,0.36183736944775213,
MODELFILE09_Test_032_01_05_2025_12_58_59,3.9451201130267486,0.1264191406703521,
MODELFILE09_Test_034_01_05_2025_13_17_31,2.089489541251414,0.26154361790213543,
MODELFILE09_Test_035_01_05_2025_13_17_31,5.926862951391433,0.20078066710963496,
MODELFILE09_Test_036_01_05_2025_13_17_31,5.243385672430963,0.261080685166236,
MODELFILE09_Test_037_01_05_2025_13_17_31,1.9874465494015316,0.1437185128898817,
MODELFILE09_Test_038_01_05_2025_13_17_31,4.427600006946385,0.36156307960960954,
MODELFILE09_Test_039_01_05_2025_13_17_31,5.04009024262734,0.12378449415005541,
MODELFILE09_Test_040_01_05_2025_13_17_31,1.9874465494015316,0.14393555083867315,
MODELFILE09_Test_041_01_05_2025_13_17_31,5.367369512784045,0.23468309496723555,
MODELFILE09_Test_042_01_05_2025_13_17_31,4.267793031775121,0.17609351452078625,
MODELFILE09_Test_043_01_05_2025_13_17_31,3.7117266141421172,0.2718959056227639,
MODELFILE09_Test_044_01_05_2025_13_17_31,4.707415245769849,0.4597264609545195,
MODELFILE09_Test_045_01_05_2025_13_17_31,3.026198925069899,0.4286042737580849,
MODELFILE09_Test_046_01_05_2025_13_17_31,2.0755476517599587,0.3532791783465009,
MODELFILE09_Test_047_01_05_2025_13_17_31,3.950901251307634,0.16086932234528306,
MODELFILE09_Test_048_01_05_2025_13_17_31,6.723288651898014,0.39790658076623286,
MODELFILE09_Test_049_01_05_2025_13_36_03,1.629591200254946,0.3805340383334884,
MODELFILE09_Test_050_01_05_2025_13_36_03,1.9874465494015316,0.14375061095706038,
MODELFILE09_Test_051_01_05_2025_13_36_03,2.0755476517599587,0.35326131623492574,
MODELFILE09_Test_052_01_05_2025_13_36_03,7.381962275399492,0.2839117613960916,
MODELFILE09_Test_053_01_05_2025_13_36_03,3.3161294172923754,0.08160821289087575,
MODELFILE09_Test_054_01_05_2025_13_36_03,2.783003780729955,0.4197169875648969,
MODELFILE09_Test_055_01_05_2025_13_36_03,2.2898978776175873,0.3783330586232536,
MODELFILE09_Test_056_01_05_2025_13_36_03,3.362175583666503,0.1519627231808759,
MODELFILE09_Test_058_01_05_2025_13_36_03,3.2817087355343646,0.4329670947990538,
MODELFILE09_Test_059_01_05_2025_13_36_03,2.0755476517599587,0.3532520023271522,
MODELFILE09_Test_060_01_05_2025_13_36_03,3.026198925069899,0.42879169955069857,
MODELFILE09_Test_062_01_05_2025_13_36_03,2.0755476517599587,0.35325893214847504,
MODELFILE09_Test_063_01_05_2025_13_36_03,3.858250679979816,0.24453496676607817,
MODELFILE09_Test_066_01_05_2025_13_54_35,2.163087083758704,0.2646321267417432,
MODELFILE09_Test_067_01_05_2025_13_54_35,4.948326957073768,0.2668006631990787,
MODELFILE09_Test_068_01_05_2025_13_54_35,2.2898978776175873,0.3783344942660141,
MODELFILE09_Test_069_01_05_2025_13_54_35,2.0755476517599587,0.35326800661895347,
MODELFILE09_Test_070_01_05_2025_13_54_35,3.1859331755640845,0.42334814281889765,
MODELFILE09_Test_071_01_05_2025_13_54_35,2.6021163721595,0.4199189804769673,
MODELFILE09_Test_072_01_05_2025_13_54_35,2.645703164865254,0.4439425509421258,
MODELFILE09_Test_073_01_05_2025_13_54_35,2.5337739619224915,0.22108446134708482,
MODELFILE09_Test_074_01_05_2025_13_54_35,3.026198925069899,0.42876908657524615,
MODELFILE09_Test_075_01_05_2025_13_54_35,3.2817087355343646,0.43296295738445606,
MODELFILE09_Test_076_01_05_2025_13_54_35,2.918846017493932,0.3864478580778018,
MODELFILE09_Test_077_01_05_2025_13_54_35,5.411913284919307,0.2746475394344814,
MODELFILE09_Test_079_01_05_2025_13_54_35,5.2020649152099905,0.17654589172709878,
MODELFILE09_Test_080_01_05_2025_13_54_35,2.9035789569605432,0.5238937646298533,
MODELFILE09_Test_082_01_05_2025_14_12_08,1.9874465494015316,0.14372233733573703,
MODELFILE09_Test_083_01_05_2025_14_12_08,3.3382073099142415,0.24153209672544582,
MODELFILE09_Test_084_01_05_2025_14_12_08,4.707415245769849,0.47053892617215404,
MODELFILE09_Test_085_01_05_2025_14_12_08,3.6607951186809076,0.08412038722158151,
MODELFILE09_Test_086_01_05_2025_14_12_08,1.9874465494015316,0.1437236529893823,
MODELFILE09_Test_087_01_05_2025_14_12_08,4.05808915119709,0.21742062525083802,
MODELFILE09_Test_090_01_05_2025_14_12_08,2.962656825488664,0.38267701628290124,
MODELFILE09_Test_091_01_05_2025_14_12_08,2.419838774578338,0.22743854646495917,
MODELFILE09_Test_092_01_05_2025_14_12_08,4.546702983945918,0.1419629262530558,
MODELFILE09_Test_093_01_05_2025_14_12_08,3.1083218997164748,0.14736311250692655,
MODELFILE09_Test_095_01_05_2025_14_12_08,5.423484653467762,0.21360549933454523,
MODELFILE09_Test_096_01_05_2025_14_12_08,2.783003780729955,0.4198039478395064,
MODELFILE09_Test_097_01_05_2025_14_30_12,2.783003780729955,0.41999248846855913,
MODELFILE09_Test_098_01_05_2025_14_30_12,3.1137116485870058,0.4018467526368382,
MODELFILE09_Test_100_01_05_2025_14_30_12,3.2817087355343646,0.4329667510852312,
MODELFILE09_Test_101_01_05_2025_14_30_12,3.524324177208701,0.20614712295669363,
MODELFILE09_Test_102_01_05_2025_14_30_12,6.668163008120309,0.2853321740725747,
MODELFILE09_Test_103_01_05_2025_14_30_12,2.4158014235914638,0.24608303334200632,
MODELFILE09_Test_105_01_05_2025_14_30_12,2.2898978776175873,0.3783294295301172,
MODELFILE09_Test_106_01_05_2025_14_30_12,2.9035789569605432,0.5240450677134847,
MODELFILE09_Test_108_01_05_2025_14_30_12,1.342187553748436,0.2975638074300329,
MODELFILE09_Test_109_01_05_2025_14_30_12,5.291614352196257,0.2300599501711923,
MODELFILE09_Test_110_01_05_2025_14_30_12,4.038665793105897,0.18542120836755005,
MODELFILE09_Test_112_01_05_2025_14_30_12,1.9417008829692022,0.2309820741859893,
MODELFILE09_Test_114_01_05_2025_14_48_06,1.9417008829692022,0.22197750734251429,
MODELFILE09_Test_115_01_05_2025_14_48_06,2.9149198030362355,0.20252162535444768,
MODELFILE09_Test_116_01_05_2025_14_48_06,1.8164834026421723,0.2831675788697627,
MODELFILE09_Test_117_01_05_2025_14_48_06,4.099500036096124,0.15254310290206713,
MODELFILE09_Test_118_01_05_2025_14_48_06,1.9874465494015316,0.14372464578132582,
MODELFILE09_Test_119_01_05_2025_14_48_06,3.2817087355343646,0.4329632183240727,
MODELFILE09_Test_120_01_05_2025_14_48_06,3.5188426134492823,0.2758293302103189,
MODELFILE09_Test_121_01_05_2025_14_48_06,6.878854808261016,0.20217786139653143,
MODELFILE09_Test_123_01_05_2025_14_48_06,1.8094789340473496,0.35304189534812763,
MODELFILE09_Test_124_01_05_2025_14_48_06,3.787204404494993,0.35485111612613135,
MODELFILE09_Test_125_01_05_2025_14_48_06,2.745901864611361,0.17052537070026993,
MODELFILE09_Test_126_01_05_2025_14_48_06,4.320850492795201,0.15482441961941945,
MODELFILE09_Test_127_01_05_2025_14_48_06,2.769254709860227,0.3196675319038963,
MODELFILE09_Test_128_01_05_2025_14_48_06,2.9035789569605432,0.5211855688284173,
MODELFILE10_Test_001_05_05_2025_09_46_13,5.622258656580578,0.14193960292608537,
MODELFILE10_Test_003_05_05_2025_09_46_13,5.993874687972394,0.5050704694136581,
MODELFILE10_Test_004_05_05_2025_09_46_13,6.745401456303336,0.19654869694911975,
MODELFILE10_Test_005_05_05_2025_09_46_13,6.357926254585335,0.3309531662273733,
MODELFILE10_Test_006_05_05_2025_09_46_13,4.664493203073298,0.06639393558140777,
MODELFILE10_Test_007_05_05_2025_09_46_13,3.5370438110254026,0.23418438303358427,
MODELFILE10_Test_008_05_05_2025_09_46_13,5.068946780917407,0.1732983813483149,
MODELFILE10_Test_009_05_05_2025_09_46_13,6.685395585336809,0.17484026965874083,
MODELFILE10_Test_011_05_05_2025_09_46_13,3.909288259768351,0.08557426074731228,
MODELFILE10_Test_013_05_05_2025_09_46_13,4.921484984920783,0.1531247029150319,
MODELFILE10_Test_014_05_05_2025_09_46_13,7.219406109517207,0.22364677877920577,
MODELFILE10_Test_016_05_05_2025_09_46_13,6.718463693884182,0.18592388051846717,
MODELFILE10_Test_017_05_05_2025_10_04_05,3.424061868864077,0.3458504635029558,
MODELFILE10_Test_018_05_05_2025_10_04_05,6.357926254585335,0.3012062540828097,
MODELFILE10_Test_019_05_05_2025_10_04_05,6.482905193275933,0.16726240325051248,
MODELFILE10_Test_020_05_05_2025_10_04_05,3.5370438110254026,0.2348709010023279,
MODELFILE10_Test_021_05_05_2025_10_04_05,3.5370438110254026,0.23442735289354527,
MODELFILE10_Test_022_05_05_2025_10_04_05,4.664493203073298,0.0893651328040626,
MODELFILE10_Test_023_05_05_2025_10_04_05,6.685395585336809,0.180916042411041,
MODELFILE10_Test_024_05_05_2025_10_04_05,6.087906196242231,0.12040346635532698,
MODELFILE10_Test_025_05_05_2025_10_04_05,4.921484984920783,0.3483013368285649,
MODELFILE10_Test_026_05_05_2025_10_04_05,5.993874687972394,0.5047102248005416,
MODELFILE10_Test_027_05_05_2025_10_04_05,4.921484984920783,0.1831628673760175,
MODELFILE10_Test_028_05_05_2025_10_04_05,6.478167096025363,0.2080579687200153,
MODELFILE10_Test_029_05_05_2025_10_04_05,5.993874687972394,0.5022026541321817,
MODELFILE10_Test_030_05_05_2025_10_04_05,5.956151239643024,0.07341813408310947,
MODELFILE10_Test_031_05_05_2025_10_04_05,4.823535676853202,0.32581434165816475,
MODELFILE10_Test_032_05_05_2025_10_04_05,6.4584625307783305,0.29786736117544066,
MODELFILE10_Test_033_05_05_2025_10_22_36,5.993874687972394,0.4987272571019468,
MODELFILE10_Test_034_05_05_2025_10_22_36,7.305691500816961,0.31107064371690707,
MODELFILE10_Test_035_05_05_2025_10_22_36,3.424061868864077,0.3458588805973195,
MODELFILE10_Test_036_05_05_2025_10_22_36,7.4259494463874125,0.3181729491700371,
MODELFILE10_Test_037_05_05_2025_10_22_36,3.424061868864077,0.34589550728619645,
MODELFILE10_Test_038_05_05_2025_10_22_36,6.357926254585335,0.2990955852547457,
MODELFILE10_Test_039_05_05_2025_10_22_36,2.6395732292622944,0.26876402535524385,
MODELFILE10_Test_040_05_05_2025_10_22_36,2.4718002743276726,0.17227541430982965,
MODELFILE10_Test_041_05_05_2025_10_22_36,6.32732855819039,0.10727757557238064,
MODELFILE10_Test_042_05_05_2025_10_22_36,3.3473876846771837,0.182866067899335,
MODELFILE10_Test_043_05_05_2025_10_22_36,2.2433603347557622,0.2009428223663573,
MODELFILE10_Test_045_05_05_2025_10_22_36,4.5287922096412325,0.2700785734629457,
MODELFILE10_Test_046_05_05_2025_10_22_36,4.921484984920783,0.22457982687157937,
MODELFILE10_Test_047_05_05_2025_10_22_36,3.5370438110254026,0.2342811688262134,
MODELFILE10_Test_048_05_05_2025_10_22_36,3.5370438110254026,0.23519959811398872,
MODELFILE10_Test_049_05_05_2025_10_40_18,5.372879192375245,0.344584570391379,
MODELFILE10_Test_050_05_05_2025_10_40_18,2.3490715823907906,0.27889800333619125,
MODELFILE10_Test_052_05_05_2025_10_40_18,4.9568784205541,0.3610492561987125,
