,decision_node,front_all_tests_size,tests_chosen_count,all_tests_count,all_tests_hypervolume,all_tests_igd,decision_node_hypervolume,decision_node_igd,front_from_decision_node_size,quality_indicators_for_front,quality_indicators_all_tests,proportion_of_ref_tests_included
67,SimAnnealingMulti(1170),7,310,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
68,SimAnnealingMulti(1210),7,321,518,12.406107835597329,0.0,12.394522596551594,0.065233368763584,6,"{'hypervolume': np.float64(12.394522596551594), 'igd': np.float64(0.065233368763584)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
69,SimAnnealingMulti(1250),7,316,518,12.406107835597329,0.0,12.396038716958987,0.011905902715616114,5,"{'hypervolume': np.float64(12.396038716958987), 'igd': np.float64(0.011905902715616114)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.7142857142857143
70,SimAnnealingMulti(1290),7,319,518,12.406107835597329,0.0,12.406092101698734,0.004841548957632362,6,"{'hypervolume': np.float64(12.406092101698734), 'igd': np.float64(0.004841548957632362)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
71,SimAnnealingMulti(1330),7,327,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
72,SimAnnealingMulti(1370),7,328,518,12.406107835597329,0.0,12.406092101698734,0.004841548957632362,6,"{'hypervolume': np.float64(12.406092101698734), 'igd': np.float64(0.004841548957632362)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
73,SimAnnealingMulti(1410),7,339,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
74,SimAnnealingMulti(1450),7,324,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
75,SimAnnealingMulti(1490),7,339,518,12.406107835597329,0.0,12.40508480715276,0.007064353757983753,6,"{'hypervolume': np.float64(12.40508480715276), 'igd': np.float64(0.007064353757983753)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.8571428571428571
76,NullDecisionNode,7,518,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
77,RandomDecisionNode,7,51,518,12.406107835597329,0.0,12.064951658886883,0.224585586921282,3,"{'hypervolume': np.float64(12.064951658886883), 'igd': np.float64(0.224585586921282)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.14285714285714285
78,FixedThreshold(1),7,325,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
79,FixedThreshold(2),7,108,518,12.406107835597329,0.0,12.406107835597329,0.0,7,"{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",1.0
80,FixedThreshold(3),7,0,518,12.406107835597329,0.0,0.0,0.0,0,"{'hypervolume': 0.0, 'igd': 0.0}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.0
81,IndicatorBased(hypervolume),7,27,518,12.406107835597329,0.0,12.328956036664723,0.19199754229898264,3,"{'hypervolume': np.float64(12.328956036664723), 'igd': np.float64(0.19199754229898264)}","{'hypervolume': np.float64(12.406107835597329), 'igd': np.float64(0.0)}",0.42857142857142855
