testID,paramMagnitudes,objectFinalPositionError,Unnamed: 3
MODELFILE20_Test_052_07_05_2025_10_19_43,6.6215614319810125,0.2254020113367902,
MODELFILE20_Test_058_07_05_2025_10_19_43,3.76773776570311,0.4345746365432294,
MODELFILE20_Test_073_07_05_2025_10_38_06,2.5662929622455657,0.4534442824211222,
MODELFILE20_Test_079_07_05_2025_10_38_06,4.653856009917234,0.4958709554522102,
MODELFILE20_Test_086_07_05_2025_10_55_49,4.833494081367739,0.2230132642657541,
MODELFILE20_Test_087_07_05_2025_10_55_49,4.6619864112510525,0.4588992335842574,
MODELFILE20_Test_092_07_05_2025_10_55_49,7.683927856845699,0.8228809527573436,
MODELFILE20_Test_101_07_05_2025_11_14_22,5.63081701655423,0.2727546890754768,
MODELFILE20_Test_102_07_05_2025_11_14_22,2.2767449111120133,0.2612479965741923,
MODELFILE20_Test_103_07_05_2025_11_14_22,3.624956747823785,0.1660983972848826,
MODELFILE20_Test_122_07_05_2025_11_32_46,4.589385605248793,0.4638450947654308,
MODELFILE20_Test_131_07_05_2025_11_50_11,3.732494498037588,0.6011251182084547,
MODELFILE20_Test_134_07_05_2025_11_50_11,6.047054638496175,0.5136346754272414,
MODELFILE20_Test_135_07_05_2025_11_50_11,3.9655988298111287,0.2462989961212138,
MODELFILE20_Test_150_07_05_2025_12_08_36,3.216581178202702,0.2315469065368515,
MODELFILE20_Test_156_07_05_2025_12_08_36,4.098308886556829,0.5095675906423595,
MODELFILE20_Test_166_07_05_2025_12_24_41,2.547365010624822,0.4536726431781953,
MODELFILE20_Test_172_07_05_2025_12_24_41,5.562352437711345,0.1385422974260024,
MODELFILE20_Test_180_07_05_2025_12_43_08,2.033345609042373,0.3872222319921042,
MODELFILE20_Test_181_07_05_2025_12_43_08,4.906997185918266,0.2384600031823332,
MODELFILE20_Test_182_07_05_2025_12_43_08,2.30135984987566,0.4345966317478716,
MODELFILE20_Test_188_07_05_2025_12_43_08,5.2038887140042025,0.9822303184798732,
MODELFILE20_Test_191_07_05_2025_12_43_08,6.018428632530922,1.2577931902058488,
MODELFILE20_Test_219_07_05_2025_13_18_12,6.018428632530922,0.933406257045362,
MODELFILE20_Test_226_07_05_2025_13_35_10,3.322150655069253,0.236674897337534,
MODELFILE20_Test_233_07_05_2025_13_35_10,2.4280309534501088,0.4480730644164364,
MODELFILE20_Test_238_07_05_2025_13_35_10,5.865062134610028,0.9988994003074284,
MODELFILE20_Test_246_07_05_2025_13_52_59,5.998302773063594,0.2174871301058384,
MODELFILE21_Test_003_07_05_2025_14_10_50,4.109507201350356,0.3871969160853574,
MODELFILE21_Test_005_07_05_2025_14_10_50,7.157009127478734,0.1364659911562151,
MODELFILE21_Test_009_07_05_2025_14_10_50,4.36187912404352,0.1620157425127236,
MODELFILE21_Test_010_07_05_2025_14_10_50,3.306375569357099,0.0954320264860278,
MODELFILE21_Test_022_07_05_2025_14_28_42,2.3886471382562977,0.2790649934081081,
MODELFILE21_Test_027_07_05_2025_14_28_42,2.5085543208514025,0.2231433100672127,
MODELFILE21_Test_030_07_05_2025_14_28_42,4.36187912404352,0.3353570182009573,
MODELFILE21_Test_037_07_05_2025_14_47_13,6.064558438363598,0.3807598224129687,
MODELFILE21_Test_040_07_05_2025_14_47_13,2.3822569986269557,0.3736407370701554,
MODELFILE21_Test_041_07_05_2025_14_47_13,2.308223741938275,0.2270206207650719,
MODELFILE21_Test_042_07_05_2025_14_47_13,4.718506930000526,0.3259918680513266,
MODELFILE21_Test_053_07_05_2025_15_04_15,4.985327972296413,0.4673673644376727,
MODELFILE21_Test_055_07_05_2025_15_04_15,1.9861037873079697,0.3187746893913897,
MODELFILE21_Test_065_07_05_2025_15_21_58,4.003404466075546,0.0853199265951092,
MODELFILE21_Test_074_07_05_2025_15_21_58,3.3854777954227475,0.4506898018093045,
MODELFILE21_Test_085_07_05_2025_15_40_20,2.3822569986269557,0.3743137083428104,
MODELFILE21_Test_105_07_05_2025_15_58_54,1.8122217699135192,0.2041110104538125,
MODELFILE21_Test_132_07_05_2025_16_34_42,8.147993945140803,0.0982277860706588,
MODELFILE21_Test_142_07_05_2025_16_34_42,3.051173210958526,0.5048896224922527,
MODELFILE21_Test_143_07_05_2025_16_34_42,3.733239052543389,0.1147673516064116,
MODELFILE21_Test_148_07_05_2025_16_53_17,6.06651936562277,0.4441573292511691,
MODELFILE21_Test_158_07_05_2025_16_53_17,6.375723982491089,0.4503188213903671,
MODELFILE21_Test_160_07_05_2025_16_53_17,5.834008100767577,0.2049676252044125,
MODELFILE21_Test_167_07_05_2025_17_10_03,4.948246211333471,0.3905416602117062,
MODELFILE21_Test_175_07_05_2025_17_10_03,2.6799455269248704,0.0661691052249741,
MODELFILE21_Test_180_07_05_2025_17_28_30,4.9861122165464655,0.4972487731586972,
MODELFILE21_Test_181_07_05_2025_17_28_30,4.443836964759612,0.2294021337264032,
MODELFILE21_Test_182_07_05_2025_17_28_30,7.005142929021776,0.5284033258538572,
MODELFILE21_Test_185_07_05_2025_17_28_30,4.757195261592628,0.1895647214085557,
MODELFILE21_Test_189_07_05_2025_17_28_30,7.205189973592093,0.4833226704220846,
MODELFILE21_Test_203_07_05_2025_17_44_37,1.7001187822705168,0.4082966415540887,
MODELFILE21_Test_210_07_05_2025_18_02_14,5.149664091250292,0.4141811911487037,
MODELFILE21_Test_217_07_05_2025_18_02_14,2.617121431903436,0.451630578307842,
MODELFILE21_Test_221_07_05_2025_18_02_14,1.7001187822705168,0.4077594976744157,
MODELFILE21_Test_228_07_05_2025_18_19_52,3.500401864080961,0.2499361499835672,
MODELFILE21_Test_231_07_05_2025_18_19_52,6.311246749809972,0.0633679545487503,
MODELFILE21_Test_249_07_05_2025_18_37_41,3.5770546284240927,0.2423983491512966,
MODELFILE21_Test_255_07_05_2025_18_37_41,4.365159570781424,0.3847340613955413,
MODELFILE21_Test_256_07_05_2025_18_37_41,3.4415671958221554,0.1318180075779297,
MODELFILE22_Test_008_07_05_2025_18_56_22,5.017101702237009,0.2202682514317629,
MODELFILE22_Test_022_07_05_2025_19_14_54,5.484886581834272,0.2633727403399648,
MODELFILE22_Test_047_07_05_2025_19_33_25,3.3669404452305813,0.2944050955218635,
MODELFILE22_Test_062_07_05_2025_19_50_37,4.169388927970736,0.4810882263073147,
MODELFILE22_Test_081_07_05_2025_20_25_22,4.169388927970736,0.4749296613945081,
MODELFILE22_Test_122_07_05_2025_21_02_20,3.72526510262981,0.166374562649164,
MODELFILE22_Test_132_07_05_2025_21_19_54,3.229360960320175,0.4985661922777221,
MODELFILE22_Test_137_07_05_2025_21_19_54,5.47988556431082,0.3734889289097502,
MODELFILE22_Test_139_07_05_2025_21_19_54,3.988366414584856,0.4880965231657936,
MODELFILE22_Test_143_07_05_2025_21_19_54,3.944470256626953,0.6211632527767061,
MODELFILE22_Test_148_07_05_2025_21_37_49,2.37298555194138,0.3980794822898416,
MODELFILE22_Test_151_07_05_2025_21_37_49,5.022908898022267,0.3268126730194637,
MODELFILE22_Test_153_07_05_2025_21_37_49,2.37298555194138,0.3982832411615375,
MODELFILE22_Test_165_07_05_2025_21_54_05,3.944470256626953,0.4903398492525418,
MODELFILE22_Test_174_07_05_2025_21_54_05,4.539304638037914,0.1253008752948367,
MODELFILE22_Test_179_07_05_2025_22_11_11,3.944470256626953,0.4931346346738465,
MODELFILE22_Test_185_07_05_2025_22_11_11,4.951171903093749,0.4560797384200097,
MODELFILE22_Test_188_07_05_2025_22_11_11,2.138941777744755,0.2494086243428532,
MODELFILE22_Test_190_07_05_2025_22_11_11,4.048088426811952,0.3320084761578318,
MODELFILE22_Test_197_07_05_2025_22_28_38,2.8335729877685667,0.1757785136104604,
MODELFILE22_Test_200_07_05_2025_22_28_38,2.0837509610852307,0.2412557285099133,
MODELFILE22_Test_209_07_05_2025_22_46_15,2.37298555194138,0.3987459328288136,
MODELFILE22_Test_210_07_05_2025_22_46_15,2.8043695472710684,0.4293009872316393,
MODELFILE22_Test_238_07_05_2025_23_04_03,3.5849694433181645,0.5291750086403368,
MODELFILE22_Test_243_07_05_2025_23_22_32,2.37298555194138,0.3986695523879254,
MODELFILE22_Test_244_07_05_2025_23_22_32,2.62877850522223,0.238444060704583,
MODELFILE22_Test_247_07_05_2025_23_22_32,2.122950976966582,0.3986999420479689,
MODELFILE22_Test_249_07_05_2025_23_22_32,2.269956744459068,0.3121575033050647,
MODELFILE22_Test_250_07_05_2025_23_22_32,3.944470256626953,0.4946076601928665,
MODELFILE23_Test_014_07_05_2025_23_40_03,5.321458892236307,0.116855246787373,
MODELFILE23_Test_030_07_05_2025_23_57_55,3.5725617011801014,0.3899921829005607,
MODELFILE23_Test_042_08_05_2025_00_16_27,2.977175527811657,0.148100033205608,
MODELFILE23_Test_043_08_05_2025_00_16_27,3.1180463973005934,0.2303574660420814,
MODELFILE23_Test_045_08_05_2025_00_16_27,3.975478356635684,0.3077599499206671,
MODELFILE23_Test_046_08_05_2025_00_16_27,5.981107301258673,0.2026373061997574,
MODELFILE23_Test_055_08_05_2025_00_34_59,4.374781824778751,0.1200803708533815,
MODELFILE23_Test_065_08_05_2025_00_53_31,2.921645306374129,0.319561113889776,
MODELFILE23_Test_074_08_05_2025_00_53_31,3.5725617011801014,0.3846437854226325,
MODELFILE23_Test_091_08_05_2025_01_11_14,2.315176390876621,0.4102591485103022,
MODELFILE23_Test_095_08_05_2025_01_11_14,1.0161928218498009,0.356756423424869,
MODELFILE23_Test_102_08_05_2025_01_29_47,5.378100187513531,0.4502588928093096,
MODELFILE23_Test_103_08_05_2025_01_29_47,3.1605229377184187,0.4013974112204791,
MODELFILE23_Test_104_08_05_2025_01_29_47,3.607465369245286,0.3383177257784449,
MODELFILE23_Test_114_08_05_2025_01_47_32,5.79338346084061,0.2336823582072543,
MODELFILE23_Test_119_08_05_2025_01_47_32,4.881673999616837,0.4505342698395494,
MODELFILE23_Test_121_08_05_2025_01_47_32,3.623138337009637,0.1383146233834661,
MODELFILE23_Test_126_08_05_2025_01_47_32,2.96844486135089,0.5748749062304862,
MODELFILE23_Test_130_08_05_2025_02_04_16,4.213658638195375,0.2866709690967696,
MODELFILE23_Test_146_08_05_2025_02_22_51,1.3400431532745798,0.4042426243331604,
MODELFILE23_Test_154_08_05_2025_02_22_51,2.96844486135089,0.5777979420795057,
MODELFILE23_Test_159_08_05_2025_02_22_51,2.204324195913118,0.4476066113315082,
MODELFILE23_Test_168_08_05_2025_02_39_37,1.851603171797339,0.1940885369962588,
MODELFILE23_Test_173_08_05_2025_02_39_37,1.3987456336354582,0.2118906228649879,
MODELFILE23_Test_179_08_05_2025_02_58_14,1.0161928218498009,0.3572088975504262,
MODELFILE23_Test_182_08_05_2025_02_58_14,1.7569672557428535,0.3378204980835856,
MODELFILE23_Test_195_08_05_2025_03_16_50,1.9323781598470329,0.4442091276972845,
MODELFILE23_Test_200_08_05_2025_03_16_50,3.012396760547804,0.5108900524061666,
MODELFILE23_Test_203_08_05_2025_03_16_50,1.7560465176148696,0.4225540741510851,
MODELFILE23_Test_205_08_05_2025_03_16_50,1.0161928218498009,0.3567568187502636,
MODELFILE23_Test_215_08_05_2025_03_34_28,3.6588910802448926,0.3307283613697715,
MODELFILE23_Test_222_08_05_2025_03_34_28,2.96844486135089,0.589794693436813,
MODELFILE23_Test_227_08_05_2025_03_52_06,3.0317968312902344,0.2309650475646541,
MODELFILE23_Test_228_08_05_2025_03_52_06,6.337483562259358,0.2513709696468983,
MODELFILE23_Test_239_08_05_2025_03_52_06,1.8147899616394607,0.3332160888435197,
MODELFILE23_Test_243_08_05_2025_04_09_54,3.3988265446494266,0.1644355947066872,
MODELFILE23_Test_247_08_05_2025_04_09_54,2.084417292230721,0.4417925251089995,
MODELFILE23_Test_250_08_05_2025_04_09_54,2.8326459106956867,0.1672495767650626,
MODELFILE23_Test_252_08_05_2025_04_09_54,1.7560465176148696,0.4185233234325606,
MODELFILE24_Test_002_08_05_2025_04_27_45,2.905101155618946,0.2415344578747584,
MODELFILE24_Test_006_08_05_2025_04_27_45,5.361119869852083,0.1445495605761638,
MODELFILE24_Test_008_08_05_2025_04_27_45,4.610147663284327,0.4206747820380871,
MODELFILE24_Test_024_08_05_2025_04_45_37,3.76672058309102,0.3904130199425343,
MODELFILE24_Test_027_08_05_2025_04_45_37,4.610147663284327,0.3730966122868356,
MODELFILE24_Test_029_08_05_2025_04_45_37,2.5781082736341467,0.239131043584979,
MODELFILE24_Test_035_08_05_2025_05_03_28,3.76672058309102,0.3715229087667909,
MODELFILE24_Test_038_08_05_2025_05_03_28,5.237519907395553,0.3554033785683725,
MODELFILE24_Test_056_08_05_2025_05_21_20,1.4988908561666814,0.2083030016275263,
MODELFILE24_Test_062_08_05_2025_05_21_20,3.2873662103217782,0.0584667454197226,
MODELFILE24_Test_071_08_05_2025_05_39_52,3.653183571311983,0.4956904900929174,
MODELFILE24_Test_080_08_05_2025_05_39_52,2.701636257841692,0.1710378232586857,
MODELFILE24_Test_095_08_05_2025_05_56_55,4.030850722973336,0.0945531928031077,
MODELFILE24_Test_097_08_05_2025_06_15_29,3.167093694871906,0.5067599672155303,
MODELFILE24_Test_120_08_05_2025_06_32_32,2.701636257841692,0.230479446268246,
MODELFILE24_Test_121_08_05_2025_06_32_32,2.9113966464446603,0.1389058891552045,
MODELFILE24_Test_126_08_05_2025_06_32_32,4.101452801332397,0.313056172917913,
MODELFILE24_Test_133_08_05_2025_06_48_37,4.14334297675504,0.6478207240792956,
MODELFILE24_Test_142_08_05_2025_06_48_37,3.167093694871906,0.5843236179094661,
MODELFILE24_Test_152_08_05_2025_07_06_32,2.720717076807589,0.2242973171238106,
MODELFILE24_Test_165_08_05_2025_07_23_27,2.823798273349745,0.4772729648734151,
MODELFILE24_Test_185_08_05_2025_07_42_04,3.914984448005349,0.4808560247463584,
MODELFILE24_Test_186_08_05_2025_07_42_04,1.7116020323235712,0.4155713176452458,
MODELFILE24_Test_190_08_05_2025_07_42_04,1.802127357634524,0.4337609971626548,
MODELFILE24_Test_191_08_05_2025_07_42_04,4.062508749237276,0.5710470746297288,
MODELFILE24_Test_203_08_05_2025_07_58_50,1.802127357634524,0.4329530702991244,
