testID,distanceTB1Away,distanceTB2Away
MODELFILE05_Test_239_28_05_2025_08_30_30,0.0073096745673344,0.0346958444527992
MODELFILE05_Test_243_28_05_2025_08_30_30,3.134569592529824,3.601271633934352
MODELFILE05_Test_249_28_05_2025_08_30_30,1.852977073690396,3.8155412441668695
MODELFILE06_Test_010_28_05_2025_18_39_01,3.132547678177489,2.2971420940824947
MODELFILE06_Test_012_28_05_2025_18_39_01,0.0357695031349326,2.651062003090622
MODELFILE06_Test_013_28_05_2025_18_39_01,1.913502400234888,2.1069595508608483
MODELFILE06_Test_022_28_05_2025_18_39_01,2.2687917768918893,1.972561217230859
MODELFILE06_Test_025_28_05_2025_18_39_01,2.040324437650584,3.150799636408458
MODELFILE06_Test_027_28_05_2025_18_39_01,2.174575001118845,2.591076890289056
MODELFILE06_Test_029_28_05_2025_18_39_01,2.972864036081958,3.555656030327098
MODELFILE06_Test_032_28_05_2025_18_39_01,1.4052251648070502,2.109556423859201
MODELFILE06_Test_055_28_05_2025_19_31_03,1.5371920147447318,3.552979337419379
MODELFILE06_Test_056_28_05_2025_19_31_03,1.3975945262351932,0.0995043975213618
MODELFILE06_Test_070_28_05_2025_20_22_46,2.268279300510152,0.8657925266461285
MODELFILE06_Test_072_28_05_2025_20_22_46,0.6055081767297336,3.769283954637793
MODELFILE06_Test_079_28_05_2025_20_22_46,3.116284780100625,2.8385101927450904
MODELFILE06_Test_088_28_05_2025_20_22_46,0.0738177851146849,2.4784286210386623
MODELFILE06_Test_090_28_05_2025_20_22_46,3.1227434162331087,0.1983550834377279
MODELFILE06_Test_105_28_05_2025_21_14_31,0.0170747736238605,2.350482540091953
MODELFILE06_Test_108_28_05_2025_21_14_31,3.021259726576653,2.321751997607772
MODELFILE06_Test_115_28_05_2025_21_14_31,0.6549511314944646,0.8265105873122937
MODELFILE06_Test_116_28_05_2025_21_14_31,2.654077889705213,1.3112170707779818
MODELFILE06_Test_120_28_05_2025_21_14_31,0.9510027338686594,0.3895170956650187
MODELFILE06_Test_140_28_05_2025_22_04_08,0.7345819175571474,2.626223659324827
MODELFILE06_Test_143_28_05_2025_22_04_08,3.135001322621892,3.807631404516196
MODELFILE06_Test_144_28_05_2025_22_04_08,3.139866407457628,3.809466125468076
MODELFILE06_Test_146_28_05_2025_22_04_08,1.2107606137434963,3.8058157647876
MODELFILE06_Test_165_28_05_2025_22_53_56,3.1320226791193697,3.6279465787560894
MODELFILE06_Test_179_28_05_2025_22_53_56,0.1100655372627063,0.0259910421218798
MODELFILE06_Test_194_28_05_2025_23_43_46,3.130891622024282,3.060937820472634
MODELFILE06_Test_198_28_05_2025_23_43_46,0.3088001601454169,1.3720978032483817
MODELFILE06_Test_199_28_05_2025_23_43_46,0.8925585959794629,3.3298753786880835
MODELFILE06_Test_208_28_05_2025_23_43_46,1.7857203725669044,0.0302736256031704
