,id,result_desc,param1,param2,r2_score_mean,mse_mean,rmse_mean,r2_score_stddev,mse_score_stddev,rmse_score_stddev,memory_used_mean,timediff_mean
21,ID22n_estimators50_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=50_window_size_5.0,50,5.0,0.43279848443130164,1.1975474745493275,1.0937275446114882,0.028104962464192484,0.0797722947929761,0.03615982172871571,0.0,3.167186154400406
3,ID4n_estimators300_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_5.0,300,5.0,0.4295683428547424,1.2050710837326364,1.097702099119277,0.036735391391943796,0.024041530659608613,0.011008420493859533,0.0,3.3264442227999096
32,ID33n_estimators5_window_size2.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_2.0,5,2.0,0.4209069265888135,1.2292364508453768,1.1079895753236868,0.01707797310344499,0.0890767460428354,0.039944359043708966,0.0,3.5467495466004038
33,ID34n_estimators5_window_size5.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_5.0,5,5.0,0.29443673559789885,1.5004409433177452,1.2245573282021063,0.007432543502352548,0.07351339608291696,0.030004887339630373,0.0,3.2498285470002886
4,ID5num_kernels100_n_estimators25,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_25,100,25.0,0.1537337423507437,1.7966090587320551,1.3394809280224176,0.026832455402931273,0.1311695858415378,0.048988796640229204,0.0,1.3883168873995602
2,ID3num_kernels100_max_alpha20,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=100_max_alpha_20,100,20.0,0.1508444204042018,1.8055628318207062,1.3431646271287616,0.03345430236203212,0.10290495992982553,0.03836165078253255,0.0,1.4568409511994105
3,ID4num_kernels100_n_estimators50,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_50,100,50.0,0.1493899926919851,1.8104062742030276,1.3452038792502905,0.03298857565929046,0.0780501020855164,0.02885823024715597,0.0,1.5872761686005106
1,ID2num_kernels100_max_alpha10,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=100_max_alpha_10,100,10.0,0.14906143016557333,1.8060223716696497,1.3437122992459563,0.028445302709328442,0.05743417264871921,0.021438948780096268,0.0,1.3328752773995802
0,ID1num_kernels100_max_alpha5,ETERRY-HumanDist_MiniRocket_Ridge_num_kernels=100_max_alpha_5,100,5.0,0.14795102396921364,1.8144062765311522,1.3467112618951198,0.01629877392217338,0.07408017652452975,0.02783978476939285,0.0,1.459058845598338
1,ID2num_kernels100_n_estimators200,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_200,100,200.0,0.13269935515466855,1.844821765702902,1.357434785765595,0.015728847952715903,0.12730548388894627,0.04682486621887218,0.0,1.933376734999547
2,ID3num_kernels100_n_estimators100,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_100,100,100.0,0.12067971294964049,1.862511656066633,1.3644551039911197,0.04690778126380616,0.07554130356262011,0.02781951220305202,0.0,1.7459942458001023
0,ID1num_kernels100_n_estimators300,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_300,100,300.0,0.11562294346814825,1.881813704921791,1.370900340307954,0.024311800570725114,0.13301464799363744,0.049456666540788105,0.0,2.382589516400185
5,ID6num_kernels100_n_estimators5,ETERRY-HumanDist_MiniRocket_GradBoost_num_kernels=100_n_estimators_5,100,5.0,0.0970728581359992,1.9170238480323174,1.3832280642024084,0.015629850580152913,0.16829562650976013,0.06086025332821704,0.0,1.438502478800001
4,ID5max_alpha5_window_size10.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_10.0,5,10.0,0.0004637535260497705,2.1288606393549143,1.4588793952686339,0.010608386995731675,0.06763544719218802,0.023055355463310535,0.0,3.246981113599759
23,ID24n_estimators50_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=50_window_size_20.0,50,20.0,-0.0009979922518834616,2.131860635007913,1.4598594350633092,0.0005497187048638643,0.07552723408323897,0.025904919697769865,0.0,3.0432214341999497
10,ID11max_alpha10_window_size10.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_10.0,10,10.0,-0.0013502427257582772,2.126340476849033,1.4572850990731123,0.01172463308843292,0.15081714725331172,0.05158116776986665,0.0,3.257064192400139
11,ID12max_alpha10_window_size20.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=10_window_size_20.0,10,20.0,-0.001362516738815689,2.1323705449591346,1.4599095337859873,0.0009107989828668043,0.09377686366818971,0.03216672379829324,0.0,3.1846315986000264
29,ID30n_estimators25_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=25_window_size_20.0,25,20.0,-0.002572802790719786,2.1341561552320405,1.4606491771574794,0.0013602537558906772,0.07490203123470653,0.025693121671358517,0.0,3.129117550199953
17,ID18n_estimators100_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_20.0,100,20.0,-0.002867436663510614,2.132971214721789,1.4593581996542153,0.0033138083850422877,0.1630668081893879,0.056963671087776266,0.0,3.156140342199433
5,ID6max_alpha5_window_size20.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=5_window_size_20.0,5,20.0,-0.0029156727181154805,2.133726329891096,1.4602239511204744,0.0017984416426396496,0.11225008996553779,0.03837111498519329,0.0,3.166150664000452
17,ID18max_alpha20_window_size20.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_20.0,20,20.0,-0.003045141206263047,2.133115258993416,1.4599583423929918,0.001974605004043178,0.1175596281905027,0.04045858957656223,0.0,3.1642274053996515
11,ID12n_estimators200_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_20.0,200,20.0,-0.0032389111713888364,2.133951888702309,1.459836732374667,0.003558414156865509,0.1559262117345384,0.05318461724938697,0.0,3.089470952199554
34,ID35n_estimators5_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_10.0,5,10.0,-0.004076304179115619,2.1312979510526646,1.4584635499943066,0.00818504620681568,0.19363519289990622,0.06466857343926209,0.0,3.2083893704006186
4,ID5n_estimators300_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_10.0,300,10.0,-0.004334928718171582,2.137625342213849,1.4618515537802856,0.006203407706818149,0.07244351988824864,0.02480679189281334,0.0,3.32313903700051
35,ID36n_estimators5_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=5_window_size_20.0,5,20.0,-0.004864893479743326,2.1342179109037915,1.4590155281247725,0.007108055244469586,0.2153092482126402,0.07410532770714086,0.0,3.1591660227997638
16,ID17n_estimators100_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=100_window_size_10.0,100,10.0,-0.0056766186739857895,2.1408388706059513,1.4628420671531805,0.003390571385857217,0.08958204891306476,0.030527973613740062,0.0,3.1048943734000205
16,ID17max_alpha20_window_size10.0,ETERRY-HumanDist_TSFreshWin_Ridge_max_alpha=20_window_size_10.0,20,10.0,-0.006283247449041652,2.136122375257631,1.459913177800761,0.011483456519162672,0.20179578533716827,0.06910780376567469,0.0,3.1964863708002667
28,ID29n_estimators25_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=25_window_size_10.0,25,10.0,-0.007349758901113645,2.1431831425579637,1.4630471918263794,0.002990823844177798,0.14994527736994792,0.05173062001280378,0.0,3.1743102218002606
5,ID6n_estimators300_window_size20.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=300_window_size_20.0,300,20.0,-0.00837173597146008,2.1428250778951368,1.4629227540180259,0.003965765130320527,0.15316433582873165,0.05178893387058258,0.0,3.11230640620015
10,ID11n_estimators200_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=200_window_size_10.0,200,10.0,-0.009568398321081872,2.1486975850740535,1.4649100324824593,0.009132976082703267,0.15427636938746483,0.05230852517796542,0.0,3.154556785999739
22,ID23n_estimators50_window_size10.0,ETERRY-HumanDistTSFreshWin_GradBoost_n_estimators=50_window_size_10.0,50,10.0,-0.010501363230645789,2.1449240514500088,1.4633033610389667,0.007730062479121607,0.17665485760915695,0.0605584430288021,0.0,3.044918535800025
