,id,result_desc,param1,param2,r2_score_mean,mse_mean,rmse_mean,r2_score_stddev,mse_score_stddev,rmse_score_stddev,memory_used_mean,timediff_mean
10,ID11n_estimators50_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=50_min_samples_split_3,50,3.0,0.5582233345706886,0.011434152930208243,0.10667230931987033,0.03798988069570036,0.0016330332620741353,0.007427742225881886,0.0,8.58601265780003
0,ID1num_kernels100_n_estimators300,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_300,100,300.0,0.5091526373053463,0.01278691293753625,0.11253721250695028,0.043519923340821415,0.0025618676005231063,0.011058423879638858,0.0,6.51628311580007
12,ID13n_estimators25_min_samples_split2,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_2,25,2.0,0.5077276745706539,0.012857777945156953,0.11315318731514705,0.050376687396225306,0.001672120524719804,0.007357591017459524,0.0,8.698656656999992
22,ID23num_kernels1000_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=1000_n_estimators_25,1000,25.0,0.5072575366278492,0.01283826504320824,0.11305933392312668,0.03536267056085939,0.001657343520697193,0.00747342331647146,0.0,7.781250473199998
28,ID29num_kernels2000_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=2000_n_estimators_25,2000,25.0,0.5043666102795863,0.012916477011228028,0.11335799999948812,0.05659692237282752,0.0018247949805724616,0.008151125526212784,0.0,13.824396158799937
14,ID15n_estimators25_min_samples_split4,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_4,25,4.0,0.5039496592898185,0.01296630415857881,0.11329247446525495,0.037005480382671346,0.0026423062362533555,0.011450737448669684,0.0,8.678282344599983
13,ID14n_estimators25_min_samples_split3,Mycobot-FourjointsTSFreshWin_GradBoost_n_estimators=25_min_samples_split_3,25,3.0,0.4986872443508079,0.01309080045796509,0.11418009202830319,0.028572354890436132,0.0016802003198488349,0.00732850887788942,0.0,8.698485161000008
10,ID11num_kernels200_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=200_n_estimators_25,200,25.0,0.49622917483914,0.013207563050852567,0.11445127162821292,0.05718487787873086,0.002344915387441474,0.01041486790783217,0.0,3.2606109402000585
16,ID17num_kernels500_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=500_n_estimators_25,500,25.0,0.4866684823051243,0.013426610867798176,0.11542303004846839,0.06299558219087238,0.0024337284697963867,0.010204655909364948,0.0,4.464000294599918
2,ID3num_kernels100_n_estimators100,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_100,100,100.0,0.4696127052955025,0.013828700542893719,0.11742440091905386,0.036667139014213444,0.0015126410788688315,0.006341183777105144,0.0,3.86477116820015
1,ID2num_kernels100_n_estimators200,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_200,100,200.0,0.4547716131759385,0.014250886394130052,0.11850436847639487,0.062399985170732995,0.003604146353079187,0.014408367226749947,0.0,5.182271956000022
3,ID4num_kernels100_n_estimators50,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_50,100,50.0,0.44021036659843044,0.014594818805088833,0.12029916170224539,0.08607280895878264,0.002755760736963746,0.01108740270874327,0.0,3.223067979600091
4,ID5num_kernels100_n_estimators25,Mycobot-Fourjoints_MiniRocket_GradBoost_num_kernels=100_n_estimators_25,100,25.0,0.41449655306095734,0.01535470485753182,0.12337251380888899,0.04586548095074336,0.003013332348926809,0.01157271333816408,0.0,2.904668682599913
14,ID15num_kernels2000_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=2000_max_alpha_20,2000,20.0,0.3644865978764968,0.01660815590294077,0.128478030465168,0.0497090217546725,0.0026430561028221613,0.010077280919579894,0.0,5.945089064400054
5,ID6num_kernels200_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=200_max_alpha_20,200,20.0,0.33701802710835016,0.0172808769198014,0.13131394644517735,0.019000789468454644,0.0016325419203908884,0.006125715370020232,0.0,2.811962796199805
11,ID12num_kernels1000_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=1000_max_alpha_20,1000,20.0,0.3297459951662008,0.01739872504822557,0.13179097937587075,0.05263368559170318,0.001450751209255893,0.005464686942028298,0.0,4.228438732799987
7,ID8num_kernels500_max_alpha10,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=500_max_alpha_10,500,10.0,0.3262687044523343,0.017533438388569616,0.13232209160941238,0.032362932112069,0.0013005216794602628,0.004929752598243987,0.0,3.465933278400007
8,ID9num_kernels500_max_alpha20,Mycobot-Fourjoints_MiniRocket_Ridge_num_kernels=500_max_alpha_20,500,20.0,0.3244386146079462,0.017593788567408956,0.13253777838900024,0.047965542181470554,0.0013817810500749287,0.005246509994007022,0.0,3.492998471999999
