,decision_node,front_all_tests_size,tests_chosen_count,all_tests_count,all_tests_hypervolume,all_tests_igd,decision_node_hypervolume,decision_node_igd,front_from_decision_node_size,quality_indicators_for_front,quality_indicators_all_tests,proportion_of_ref_tests_included
10,"IndicatorBased(hypervolume, 0.47368421052631576)",18,111,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
11,"IndicatorBased(hypervolume, 0.5263157894736842)",18,117,476,6.681596709036519,0.0,6.639322386106405,0.13456520257142848,16,"{'hypervolume': np.float64(6.639322386106405), 'igd': np.float64(0.13456520257142848)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8888888888888888
12,"IndicatorBased(hypervolume, 0.5789473684210527)",18,135,476,6.681596709036519,0.0,6.639322386106405,0.13456520257142848,16,"{'hypervolume': np.float64(6.639322386106405), 'igd': np.float64(0.13456520257142848)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8888888888888888
13,"IndicatorBased(hypervolume, 0.631578947368421)",18,160,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
14,"IndicatorBased(hypervolume, 0.6842105263157894)",18,136,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
15,"IndicatorBased(hypervolume, 0.7368421052631579)",18,139,476,6.681596709036519,0.0,6.639322386106405,0.13456520257142848,16,"{'hypervolume': np.float64(6.639322386106405), 'igd': np.float64(0.13456520257142848)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8888888888888888
16,"IndicatorBased(hypervolume, 0.7894736842105263)",18,153,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
17,"IndicatorBased(hypervolume, 0.8421052631578947)",18,165,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
18,"IndicatorBased(hypervolume, 0.894736842105263)",18,162,476,6.681596709036519,0.0,6.639322386106405,0.13456520257142848,16,"{'hypervolume': np.float64(6.639322386106405), 'igd': np.float64(0.13456520257142848)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8888888888888888
19,"IndicatorBased(hypervolume, 0.9473684210526315)",18,183,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
20,"IndicatorBased(hypervolume, 1.0)",18,191,476,6.681596709036519,0.0,6.636765907402955,0.1512824662449457,15,"{'hypervolume': np.float64(6.636765907402955), 'igd': np.float64(0.1512824662449457)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.8333333333333334
21,SimAnnealingSingle(10),18,9,476,6.681596709036519,0.0,3.0752531445872373,0.5944947392111447,3,"{'hypervolume': np.float64(3.0752531445872373), 'igd': np.float64(0.5944947392111447)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.05555555555555555
22,SimAnnealingSingle(50),18,31,476,6.681596709036519,0.0,3.5710682042967754,0.3255423284996775,5,"{'hypervolume': np.float64(3.5710682042967754), 'igd': np.float64(0.3255423284996775)}","{'hypervolume': np.float64(6.681596709036519), 'igd': np.float64(0.0)}",0.1111111111111111
